path_id,step,hour,currency,architecture,lcu_usd,eth_usd,oracle_ratio_error,source_disagreement,dex_discount,annual_rate,debt_ceiling,liquidation_ratio,paused,bad_debt_cumulative,credit_cumulative
0,72,438,TRY,Static single oracle,0.943452957,0.813466433,-0.057453399,0.32694495,0.266203134,0.08,1,1.5,0,0,0.126541207
1,72,438,TRY,Static single oracle,1.00167747,0.94102193,-0.057461202,0.330762976,0.255395566,0.08,1,1.5,0,0,0.127106127
2,72,438,TRY,Static single oracle,0.952348668,0.783800563,-0.0915376942,0.359273316,0.278559838,0.08,1,1.5,0,0,0.127322078
0,73,444,TRY,Static single oracle,0.941283185,0.794139371,-0.0625990224,0.301374168,0.267517254,0.08,1,1.5,0,0,0.128259233
1,73,444,TRY,Static single oracle,1.00126669,0.921178354,-0.0621736394,0.323036553,0.255652795,0.08,1,1.5,0,0,0.128802479
2,73,444,TRY,Static single oracle,0.952709597,0.78152671,-0.0907918618,0.359215984,0.278237212,0.08,1,1.5,0,0,0.128965852
0,74,450,TRY,Static single oracle,0.943955938,0.778677239,-0.0609834239,0.298115907,0.267326727,0.08,1,1.5,0,0,0.129952743
1,74,450,TRY,Static single oracle,1.00195924,0.946683286,-0.0607571686,0.330216645,0.255675797,0.08,1,1.5,0,0,0.130496373
2,74,450,TRY,Static single oracle,0.949985706,0.753087173,-0.0952099377,0.327375229,0.279634805,0.08,1,1.5,0,0,0.13063518
0,75,456,TRY,Static single oracle,0.943857664,0.805082987,-0.0601081872,0.32282054,0.267229083,0.08,1,1.5,0,0,0.131648971
1,75,456,TRY,Static single oracle,1.00277611,0.938919713,-0.0589267452,0.301421222,0.255743682,0.08,1,1.5,0,0,0.132193369
2,75,456,TRY,Static single oracle,0.951012839,0.776137869,-0.0752085091,0.349889122,0.279436804,0.08,1,1.5,0,0,0.13230477
0,76,462,TRY,Static single oracle,0.939853277,0.812559492,-0.0666879728,0.332801525,0.269649984,0.08,1,1.5,0,0,0.133382962
1,76,462,TRY,Static single oracle,1.0031476,0.92987566,-0.0562055611,0.300033677,0.255867599,0.08,1,1.5,0,0,0.13389499
2,76,462,TRY,Static single oracle,0.951289579,0.750196458,-0.0743660812,0.309983398,0.279237802,0.08,1,1.5,0,0,0.133975767
0,77,468,TRY,Static single oracle,0.93610564,0.81248865,-0.0683987193,0.360891673,0.271737709,0.08,1,1.5,0,0,0.135110975
1,77,468,TRY,Static single oracle,1.00043808,0.927883863,-0.0586736314,0.321794138,0.257668836,0.08,1,1.5,0,0,0.135624553
2,77,468,TRY,Static single oracle,0.952917772,0.74139067,-0.0727410273,0.299257208,0.279050993,0.08,1,1.5,0,0,0.135649482
0,78,474,TRY,Static single oracle,0.938277622,0.826293698,-0.0689338711,0.400025225,0.271173795,0.08,1,1.5,0,0,0.136791074
1,78,474,TRY,Static single oracle,0.999514925,0.922077808,-0.0604565936,0.291790442,0.258223392,0.08,1,1.5,0,0,0.137329905
2,78,474,TRY,Static single oracle,0.951867087,0.727563354,-0.070695986,0.31526707,0.279578449,0.08,1,1.5,0,0,0.137339575
0,79,480,TRY,Static single oracle,0.937643187,0.821583295,-0.0695228798,0.36098464,0.271062312,0.08,1,1.5,0,0,0.138478134
1,79,480,TRY,Static single oracle,0.99956089,0.924349083,-0.0613888634,0.303972077,0.258161778,0.08,1,1.5,0,0,0.139022728
2,79,480,TRY,Static single oracle,0.952452338,0.69233447,-0.0708854523,0.236202908,0.279351918,0.08,1,1.5,0,0,0.139016398
0,80,486,TRY,Static single oracle,0.935002956,0.838208662,-0.0681072906,0.37024754,0.272333191,0.08,1,1.5,0,0,0.140192813
1,80,486,TRY,Static single oracle,1.00138226,0.931217754,-0.0600971569,0.319701199,0.258139035,0.08,1,1.5,0,0,0.140717739
2,80,486,TRY,Static single oracle,0.955502007,0.699313747,-0.0677114018,0.276827695,0.279166056,0.08,1,1.5,0,0,0.140698552
0,81,492,TRY,Static single oracle,0.932927323,0.837656912,-0.0663499746,0.369189824,0.273180873,0.08,1,1.5,0,0,0.141903463
1,81,492,TRY,Static single oracle,1.00218565,0.921913571,-0.0567441739,0.308428109,0.258185488,0.08,1,1.5,0,0,0.142418444
2,81,492,TRY,Static single oracle,0.954404277,0.708857711,-0.0703108542,0.304604021,0.27965212,0.08,1,1.5,0,0,0.14238984
0,82,498,TRY,Static single oracle,0.934081765,0.818082194,-0.0674461068,0.330639516,0.272559744,0.08,1,1.5,0,0,0.143586064
1,82,498,TRY,Static single oracle,1.00510335,0.931722609,-0.0530629477,0.321653966,0.258302027,0.08,1,1.5,0,0,0.14412542
2,82,498,TRY,Static single oracle,0.954164157,0.708037433,-0.0692069167,0.321654921,0.279538619,0.08,1,1.5,0,0,0.144072439
0,83,504,TRY,Static single oracle,0.935486144,0.829060473,-0.0652821575,0.346901674,0.272011639,0.08,1,1.5,0,0,0.145272309
1,83,504,TRY,Static single oracle,0.96861387,0.942953989,-0.0902331094,0.368462829,0.282761517,0.08,1,1.5,0,0,0.146195854
2,83,504,TRY,Static single oracle,0.95132474,0.701504813,-0.07255704,0.365254242,0.281076832,0.08,1,1.5,0,0,0.145781385
0,84,510,TRY,Static single oracle,0.936276496,0.825865407,-0.0616322308,0.318808616,0.271555946,0.08,1,1.5,0,0,0.146964721
1,84,510,TRY,Static single oracle,0.966524015,0.941224379,-0.0943537596,0.387803692,0.283778529,0.08,1,1.5,0,0,0.147858547
2,84,510,TRY,Static single oracle,0.950319454,0.704071025,-0.0765736766,0.364430256,0.281226533,0.08,1,1.5,0,0,0.147461037
0,85,516,TRY,Static single oracle,0.937669791,0.829514058,-0.057936755,0.319724154,0.271188023,0.08,1,1.5,0,0,0.148663398
1,85,516,TRY,Static single oracle,0.964450692,0.954294082,-0.0974391982,0.415738134,0.28464224,0.08,1,1.5,0,0,0.149515976
2,85,516,TRY,Static single oracle,0.951924762,0.720694922,-0.0735060426,0.371293674,0.280729814,0.08,1,1.5,0,0,0.149133472
0,86,522,TRY,Static single oracle,0.939141854,0.821740798,-0.0576182584,0.333268483,0.270848502,0.08,1,1.5,0,0,0.150362617
1,86,522,TRY,Static single oracle,0.961802939,0.954657796,-0.103227372,0.412187418,0.285705849,0.08,1,1.5,0,0,0.151170677
2,86,522,TRY,Static single oracle,0.951003941,0.729959964,-0.073998804,0.385221343,0.280845293,0.08,1,1.5,0,0,0.150816407
0,87,528,TRY,Static single oracle,0.939536806,0.802557139,-0.0587132658,0.297071721,0.270512967,0.08,1,1.5,0,0,0.152059975
1,87,528,TRY,Static single oracle,0.959619989,0.943644743,-0.0856867694,0.372124893,0.28664831,0.08,1,1.5,0,0,0.152849144
2,87,528,TRY,Static single oracle,0.947664735,0.725910168,-0.0743192675,0.389363072,0.282535893,0.08,1,1.5,0,0,0.152528628
0,88,534,TRY,Static single oracle,0.938141166,0.790571856,-0.0610570398,0.287894743,0.271099787,0.08,1,1.5,0,0,0.153770982
1,88,534,TRY,Static single oracle,0.96184668,0.77429194,-0.0808221546,0.172237891,0.286148748,0.08,1,1.5,0,0,0.154509387
2,88,534,TRY,Static single oracle,0.949669148,0.719162607,-0.0709389076,0.374683051,0.281944429,0.08,1,1.5,0,0,0.154205362
0,89,540,TRY,Static single oracle,0.941919052,0.795468656,-0.0585374858,0.287728661,0.270754244,0.08,1,1.5,0,0,0.155468639
1,89,540,TRY,Static single oracle,0.963701443,0.750792195,-0.0763728393,0.122678611,0.285716943,0.08,1,1.5,0,0,0.156177035
2,89,540,TRY,Static single oracle,0.949947677,0.725586842,-0.0721295651,0.360838842,0.281351776,0.08,1,1.5,0,0,0.1558801
0,90,546,TRY,Static single oracle,0.94322192,0.814984981,-0.0587358838,0.321234798,0.270427329,0.08,1,1.5,0,0,0.157165959
1,90,546,TRY,Static single oracle,0.960540233,0.740043788,-0.0765452487,0.107618602,0.287346022,0.08,1,1.5,0,0,0.157882743
2,90,546,TRY,Static single oracle,0.944003117,0.718580919,-0.0772414273,0.342881836,0.284664077,0.08,1,1.5,0,0,0.157619516
0,91,552,TRY,Static single oracle,0.94422277,0.841046834,-0.0581074111,0.375379033,0.270131149,0.08,1,1.5,0,0,0.158864347
1,91,552,TRY,Static single oracle,0.955957107,0.74186827,-0.0787026363,0.125470588,0.289754683,0.08,1,1.5,0,0,0.159602212
2,91,552,TRY,Static single oracle,0.94299482,0.710437816,-0.0746008362,0.337720063,0.284522885,0.08,1,1.5,0,0,0.159302618
0,92,558,TRY,Static single oracle,0.941831817,0.858365296,-0.0591675105,0.41157187,0.271438137,0.08,1,1.5,0,0,0.160591046
1,92,558,TRY,Static single oracle,0.956978135,0.751314201,-0.0796102205,0.339239859,0.288964628,0.08,1,1.5,0,0,0.16126447
2,92,558,TRY,Static single oracle,0.941136799,0.746600199,-0.0784999006,0.400465129,0.284880347,0.08,1,1.5,0,0,0.160989697
0,93,564,TRY,Static single oracle,0.943450376,0.841919109,-0.0614802863,0.389670917,0.271029291,0.08,1,1.5,0,0,0.162283714
1,93,564,TRY,Static single oracle,0.957886603,0.755111059,-0.080255501,0.374956057,0.288183246,0.08,1,1.5,0,0,0.162925654
2,93,564,TRY,Static single oracle,0.93736347,0.734489897,-0.0826300285,0.379705852,0.286420826,0.08,1,1.5,0,0,0.162693547
0,94,570,TRY,Static single oracle,0.942127829,0.859023343,-0.064275929,0.387931631,0.271486516,0.08,1,1.5,0,0,0.163988232
1,94,570,TRY,Static single oracle,0.959343035,0.744349317,-0.0751281516,0.369112477,0.287501617,0.08,1,1.5,0,0,0.164595379
2,94,570,TRY,Static single oracle,0.934816016,0.727324655,-0.0790514659,0.377566916,0.287095081,0.08,1,1.5,0,0,0.164388416
0,95,576,TRY,Static single oracle,0.944678757,0.878172508,-0.0626427718,0.377324994,0.271058069,0.08,1,1.5,0,0,0.165678935
1,95,576,TRY,Static single oracle,0.956132707,0.743599917,-0.0733846226,0.36321769,0.288973263,0.08,1,1.5,0,0,0.166307263
2,95,576,TRY,Static single oracle,0.93633807,0.70776941,-0.076181506,0.359513513,0.286045881,0.08,1,1.5,0,0,0.166056382
0,96,582,TRY,Static single oracle,0.945722871,0.858470292,-0.0590126854,0.330193068,0.270714294,0.08,1,1.5,0,0,0.167375785
1,96,582,TRY,Static single oracle,0.95711867,0.740317778,-0.073118138,0.347346983,0.288222783,0.08,1,1.5,0,0,0.167980347
2,96,582,TRY,Static single oracle,0.938044453,0.708064826,-0.0722192928,0.305270991,0.285107312,0.08,1,1.5,0,0,0.167730971
0,97,588,TRY,Static single oracle,0.945755548,0.866111332,-0.0607048465,0.35974866,0.270364919,0.08,1,1.5,0,0,0.169069767
1,97,588,TRY,Static single oracle,0.956041554,0.743799508,-0.0748987862,0.348028253,0.288173001,0.08,1,1.5,0,0,0.169663618
2,97,588,TRY,Static single oracle,0.93894402,0.703055741,-0.0670792687,0.308446519,0.284292133,0.08,1,1.5,0,0,0.169414189
0,98,594,TRY,Static single oracle,0.94416008,0.886198415,-0.0609998218,0.362509515,0.271098691,0.08,1,1.5,0,0,0.170783264
1,98,594,TRY,Static single oracle,0.953332784,0.737072647,-0.0789700451,0.357319069,0.289114035,0.08,1,1.5,0,0,0.171359976
2,98,594,TRY,Static single oracle,0.936668908,0.707090427,-0.0666246955,0.322702442,0.285049346,0.08,1,1.5,0,0,0.171126769
0,99,600,TRY,Static single oracle,0.944198236,0.903577574,-0.0636724692,0.363290073,0.270680503,0.08,1,1.5,0,0,0.172472226
1,99,600,TRY,Static single oracle,0.95399122,0.73791536,-0.0746507935,0.356090813,0.288256768,0.08,1,1.5,0,0,0.173030498
2,99,600,TRY,Static single oracle,0.935197991,0.70932791,-0.0696687482,0.356917663,0.285159739,0.08,1,1.5,0,0,0.172824104
0,100,606,TRY,Static single oracle,0.944194392,0.914210126,-0.06479001,0.398378881,0.270272952,0.08,1,1.5,0,0,0.17415935
1,100,606,TRY,Static single oracle,0.953880759,0.75588316,-0.0755287311,0.38459279,0.287486723,0.08,1,1.5,0,0,0.174700906
2,100,606,TRY,Static single oracle,0.933763896,0.715364075,-0.0728743537,0.368290051,0.285175725,0.08,1,1.5,0,0,0.174515573
0,101,612,TRY,Static single oracle,0.942315838,0.905929289,-0.0668246854,0.382045434,0.271111853,0.08,1,1.5,0,0,0.175866468
1,101,612,TRY,Static single oracle,0.954286055,0.744961267,-0.0737174544,0.362764883,0.286695912,0.08,1,1.5,0,0,0.176372987
2,101,612,TRY,Static single oracle,0.935646186,0.718955838,-0.0716738088,0.379213289,0.284229989,0.08,1,1.5,0,0,0.176191075
0,102,618,TRY,Static single oracle,0.942379174,0.883388412,-0.065077373,0.333013338,0.270672789,0.08,1,1.5,0,0,0.177553059
1,102,618,TRY,Static single oracle,0.955785825,0.755633097,-0.0690570795,0.380622468,0.286004355,0.08,1,1.5,0,0,0.17805288
2,102,618,TRY,Static single oracle,0.933877479,0.719299938,-0.070999034,0.372348893,0.284531853,0.08,1,1.5,0,0,0.177889915
0,103,624,TRY,Static single oracle,0.94438382,0.89191016,-0.0630008769,0.320677109,0.270293902,0.08,1,1.5,0,0,0.179243156
1,103,624,TRY,Static single oracle,0.953950426,0.766731167,-0.0714245835,0.395736049,0.286506868,0.08,1,1.5,0,0,0.179751349
2,103,624,TRY,Static single oracle,0.938210731,0.710616575,-0.0646613965,0.351008342,0.283711623,0.08,1,1.5,0,0,0.179577208
0,104,630,TRY,Static single oracle,0.94674782,0.892845285,-0.0605045239,0.307151297,0.269978348,0.08,1,1.5,0,0,0.180937477
1,104,630,TRY,Static single oracle,0.953317679,0.750630055,-0.0717345777,0.35126756,0.286160353,0.08,1,1.5,0,0,0.181434531
2,104,630,TRY,Static single oracle,0.936990686,0.730991157,-0.0642953951,0.369616771,0.283755866,0.08,1,1.5,0,0,0.181280493
0,105,636,TRY,Static single oracle,0.949541096,0.883220011,-0.0555744863,0.300165911,0.269761491,0.08,1,1.5,0,0,0.182640172
1,105,636,TRY,Static single oracle,0.95381266,0.728338425,-0.0714097038,0.33500364,0.285401521,0.08,1,1.5,0,0,0.183110475
2,105,636,TRY,Static single oracle,0.939036912,0.722799836,-0.0639991067,0.35308737,0.282969694,0.08,1,1.5,0,0,0.182968903
0,106,642,TRY,Static single oracle,0.950392593,0.724717057,-0.0547527027,0.126530524,0.269571527,0.08,1,1.5,0,0,0.184344266
1,106,642,TRY,Static single oracle,0.953977259,0.73309757,-0.0725838569,0.327708245,0.284650131,0.08,1,1.5,0,0,0.184784453
2,106,642,TRY,Static single oracle,0.943493949,0.705834856,-0.0572470337,0.321319593,0.282327705,0.08,1,1.5,0,0,0.184668753
0,107,648,TRY,Static single oracle,0.949583892,0.719225805,-0.0577360637,0.112117544,0.269883466,0.08,1,1.5,0,0,0.186053409
1,107,648,TRY,Static single oracle,0.954032683,0.727441131,-0.0703866474,0.302433614,0.283959655,0.08,1,1.5,0,0,0.186462113
2,107,648,TRY,Static single oracle,0.94249223,0.700279559,-0.0628176227,0.330491945,0.282294866,0.08,1,1.5,0,0,0.186371729
0,108,654,TRY,Static single oracle,0.949267006,0.726812979,-0.0605768364,0.124716183,0.269804739,0.08,1,1.5,0,0,0.187751566
1,108,654,TRY,Static single oracle,0.953928386,0.734787763,-0.0696220107,0.332250439,0.283373262,0.08,1,1.5,0,0,0.188142342
2,108,654,TRY,Static single oracle,0.940958293,0.705055979,-0.0630278508,0.309198556,0.282607849,0.08,1,1.5,0,0,0.18808105
0,109,660,TRY,Static single oracle,0.951390272,0.744415729,-0.0612953445,0.160125406,0.269509089,0.08,1,1.5,0,0,0.189444548
1,109,660,TRY,Static single oracle,0.952094964,0.735515532,-0.0718607739,0.365039884,0.283912191,0.08,1,1.5,0,0,0.18984009
2,109,660,TRY,Static single oracle,0.941878765,0.682440011,-0.0641176792,0.289267824,0.281846499,0.08,1,1.5,0,0,0.18976926
0,110,666,TRY,Static single oracle,0.949255594,0.753897658,-0.0644444596,0.373428864,0.270598923,0.08,1,1.5,0,0,0.191158743
1,110,666,TRY,Static single oracle,0.946510878,0.733879181,-0.0777176316,0.362695431,0.286799876,0.08,1,1.5,0,0,0.191574071
2,110,666,TRY,Static single oracle,0.944994505,0.678546901,-0.0654398445,0.30785865,0.281099988,0.08,1,1.5,0,0,0.19145524
0,111,672,TRY,Static single oracle,0.947819833,0.727783248,-0.0651131535,0.347539981,0.271150877,0.08,1,1.5,0,0,0.192863143
1,111,672,TRY,Static single oracle,0.944964481,0.726622599,-0.0792187747,0.364892797,0.286799806,0.08,1,1.5,0,0,0.193256012
2,111,672,TRY,Static single oracle,0.945117113,0.691907846,-0.0641406937,0.333213833,0.280409483,0.08,1,1.5,0,0,0.193143412
0,112,678,TRY,Static single oracle,0.948163343,0.726157173,-0.064423152,0.334671318,0.270726226,0.08,1,1.5,0,0,0.194550838
1,112,678,TRY,Static single oracle,0.944879844,0.738143155,-0.0790127034,0.370368592,0.285813906,0.08,1,1.5,0,0,0.194920306
2,112,678,TRY,Static single oracle,0.945102895,0.684033915,-0.0624229558,0.312562735,0.279788111,0.08,1,1.5,0,0,0.194834663
0,113,684,TRY,Static single oracle,0.949824754,0.725320953,-0.0649126266,0.309653448,0.270319787,0.08,1,1.5,0,0,0.196237707
1,113,684,TRY,Static single oracle,0.945303115,0.719082386,-0.0764602978,0.339678482,0.284855078,0.08,1,1.5,0,0,0.196587807
2,113,684,TRY,Static single oracle,0.945402331,0.690915261,-0.0629831213,0.355113789,0.279176649,0.08,1,1.5,0,0,0.19652479
0,114,690,TRY,Static single oracle,0.950012135,0.712807328,-0.0624748599,0.276749177,0.269977137,0.08,1,1.5,0,0,0.197928693
1,114,690,TRY,Static single oracle,0.944252114,0.724732631,-0.0715151081,0.343828576,0.284717554,0.08,1,1.5,0,0,0.198276625
2,114,690,TRY,Static single oracle,0.941862219,0.687494281,-0.0699394687,0.362216028,0.280847574,0.08,1,1.5,0,0,0.198247278
0,115,696,TRY,Static single oracle,0.947171079,0.6980123,-0.0639618159,0.292172409,0.271521894,0.08,1,1.5,0,0,0.199652565
1,115,696,TRY,Static single oracle,0.949132754,0.743905888,-0.0645544665,0.372779331,0.283982806,0.08,1,1.5,0,0,0.199964098
2,115,696,TRY,Static single oracle,0.946126878,0.678606678,-0.065456676,0.326893167,0.280116031,0.08,1,1.5,0,0,0.199933229
0,116,702,TRY,Static single oracle,0.946822095,0.716018789,-0.0646981074,0.322159927,0.271305169,0.08,1,1.5,0,0,0.201344148
1,116,702,TRY,Static single oracle,0.946952498,0.728771772,-0.0665996994,0.337805335,0.28469571,0.08,1,1.5,0,0,0.201675233
2,116,702,TRY,Static single oracle,0.943830676,0.702330712,-0.0677795279,0.374292453,0.280915683,0.08,1,1.5,0,0,0.201643879
0,117,708,TRY,Static single oracle,0.946864383,0.71651234,-0.0664094086,0.325495797,0.270842144,0.08,1,1.5,0,0,0.203028494
1,117,708,TRY,Static single oracle,0.944565474,0.712859513,-0.0694114945,0.345415634,0.285447731,0.08,1,1.5,0,0,0.203384199
2,117,708,TRY,Static single oracle,0.947070577,0.72392989,-0.0645802282,0.392173278,0.280177936,0.08,1,1.5,0,0,0.203331308
0,118,714,TRY,Static single oracle,0.942695715,0.719766824,-0.0710240905,0.351582381,0.273115142,0.08,1,1.5,0,0,0.204756869
1,118,714,TRY,Static single oracle,0.941833464,0.720425943,-0.0710404054,0.350527959,0.286349554,0.08,1,1.5,0,0,0.205094756
2,118,714,TRY,Static single oracle,0.941135925,0.71955025,-0.0670281184,0.392778907,0.283418367,0.08,1,1.5,0,0,0.205088682
0,119,720,TRY,Static single oracle,0.94195689,0.713372856,-0.0688180517,0.363700692,0.273000513,0.08,1,1.5,0,0,0.206446385
1,119,720,TRY,Static single oracle,0.94195689,0.713372856,-0.0759143029,0.320353548,0.285281387,0.08,1,1.5,0,0,0.206763168
2,119,720,TRY,Static single oracle,0.94195689,0.713372856,-0.0705898981,0.403970795,0.282435134,0.08,1,1.5,0,0,0.206766001
0,120,726,TRY,Static single oracle,0.938185116,0.728874149,-0.0724665604,0.363261748,0.274942934,0.08,1,1.5,0,0,0.208167579
1,120,726,TRY,Static single oracle,0.938757378,0.722506872,-0.0768709825,0.353518688,0.286464005,0.08,1,1.5,0,0,0.208469684
2,120,726,TRY,Static single oracle,0.942495951,0.718107315,-0.0675064355,0.372156198,0.281624978,0.08,1,1.5,0,0,0.2084485
0,121,732,TRY,Static single oracle,0.942666349,0.727076419,-0.067750756,0.357329808,0.274387009,0.08,1,1.5,0,0,0.209849667
1,121,732,TRY,Static single oracle,0.938020321,0.710644552,-0.0749908648,0.358342885,0.286015208,0.08,1,1.5,0,0,0.210148819
2,121,732,TRY,Static single oracle,0.94259677,0.712243315,-0.0707473003,0.336097315,0.280875046,0.08,1,1.5,0,0,0.210125555
0,122,738,TRY,Static single oracle,0.94471024,0.724661363,-0.061177091,0.342341257,0.274038522,0.08,1,1.5,0,0,0.211542849
1,122,738,TRY,Static single oracle,0.937360383,0.700769936,-0.072660727,0.331012949,0.285634535,0.08,1,1.5,0,0,0.211830914
2,122,738,TRY,Static single oracle,0.940015164,0.696963211,-0.0672845272,0.316265837,0.282015774,0.08,1,1.5,0,0,0.211840735
0,123,744,TRY,Static single oracle,0.942438669,0.734991168,-0.0628048379,0.36669762,0.275271524,0.08,1,1.5,0,0,0.213261764
1,123,744,TRY,Static single oracle,0.936482527,0.691690666,-0.0735954556,0.32836461,0.285462612,0.08,1,1.5,0,0,0.213514168
2,123,744,TRY,Static single oracle,0.938384445,0.701430729,-0.0698136884,0.334947388,0.282471742,0.08,1,1.5,0,0,0.213539759
0,124,750,TRY,Static single oracle,0.941610513,0.729080379,-0.0604035816,0.335958008,0.27556934,0.08,1,1.5,0,0,0.214966684
1,124,750,TRY,Static single oracle,0.933676597,0.700173149,-0.0737920781,0.327855418,0.286650138,0.08,1,1.5,0,0,0.215221244
2,124,750,TRY,Static single oracle,0.939746334,0.71194902,-0.069586458,0.343445486,0.281866441,0.08,1,1.5,0,0,0.215218762
0,125,756,TRY,Static single oracle,0.942416327,0.742193806,-0.0650231775,0.361171332,0.275283099,0.08,1,1.5,0,0,0.216653366
1,125,756,TRY,Static single oracle,0.934111393,0.676450675,-0.0731214345,0.310458727,0.285937043,0.08,1,1.5,0,0,0.216894323
2,125,756,TRY,Static single oracle,0.938512509,0.709130475,-0.0716386077,0.349124999,0.282148156,0.08,1,1.5,0,0,0.216909732
0,126,762,TRY,Static single oracle,0.942611872,0.739369311,-0.067670156,0.363046335,0.27503259,0.08,1,1.5,0,0,0.21833559
1,126,762,TRY,Static single oracle,0.936251952,0.663923474,-0.0706916875,0.302615985,0.285353996,0.08,1,1.5,0,0,0.218571471
2,126,762,TRY,Static single oracle,0.94248711,0.731092116,-0.0652824159,0.39523741,0.281739338,0.08,1,1.5,0,0,0.218595978
0,127,768,TRY,Static single oracle,0.942312712,0.742267455,-0.0662481065,0.351131843,0.27507865,0.08,1,1.5,0,0,0.220023951
1,127,768,TRY,Static single oracle,0.937408696,0.667036994,-0.0690660652,0.318126727,0.28487896,0.08,1,1.5,0,0,0.220251348
2,127,768,TRY,Static single oracle,0.942284669,0.728987702,-0.0643550219,0.384629074,0.281557103,0.08,1,1.5,0,0,0.220286325
0,128,774,TRY,Static single oracle,0.942043334,0.755989863,-0.066302792,0.377625424,0.275157985,0.08,1,1.5,0,0,0.221711847
1,128,774,TRY,Static single oracle,0.935217878,0.673741661,-0.0689348566,0.315332901,0.285955561,0.08,1,1.5,0,0,0.221958964
2,128,774,TRY,Static single oracle,0.93951144,0.749169324,-0.0693289631,0.401844783,0.283079491,0.08,1,1.5,0,0,0.222000411
0,129,780,TRY,Static single oracle,0.947063887,0.75694144,-0.0624713936,0.357304868,0.275168229,0.08,1,1.5,0,0,0.223402839
1,129,780,TRY,Static single oracle,0.93716183,0.701342505,-0.0678377828,0.389930174,0.285553963,0.08,1,1.5,0,0,0.223640905
2,129,780,TRY,Static single oracle,0.939376096,0.736960927,-0.068718199,0.390293027,0.28280124,0.08,1,1.5,0,0,0.223682567
0,130,786,TRY,Static single oracle,0.94335569,0.736695996,-0.0672116272,0.338757633,0.277629878,0.08,1,1.5,0,0,0.225132053
1,130,786,TRY,Static single oracle,0.932177587,0.688691326,-0.0759577358,0.398137974,0.28844905,0.08,1,1.5,0,0,0.225371522
2,130,786,TRY,Static single oracle,0.938340382,0.717583602,-0.074589615,0.338740848,0.283097703,0.08,1,1.5,0,0,0.225366092
0,131,792,TRY,Static single oracle,0.944167486,0.734096034,-0.0666253522,0.333185457,0.277530245,0.08,1,1.5,0,0,0.226816035
1,131,792,TRY,Static single oracle,0.936665217,0.684934837,-0.0728733319,0.387800579,0.287902441,0.08,1,1.5,0,0,0.227045015
2,131,792,TRY,Static single oracle,0.93777186,0.736625266,-0.0755067901,0.369026935,0.283094133,0.08,1,1.5,0,0,0.227042265
0,132,798,TRY,Static single oracle,0.945556337,0.730685645,-0.065443125,0.308928735,0.277505212,0.08,1,1.5,0,0,0.228502009
1,132,798,TRY,Static single oracle,0.936239017,0.690182198,-0.0714575546,0.383468868,0.28773805,0.08,1,1.5,0,0,0.228726218
2,132,798,TRY,Static single oracle,0.935642213,0.723263713,-0.0753430591,0.323246072,0.284187516,0.08,1,1.5,0,0,0.228738198
0,133,804,TRY,Static single oracle,0.94058894,0.735955888,-0.0765820363,0.325971539,0.280670153,0.08,1,1.5,0,0,0.230230782
1,133,804,TRY,Static single oracle,0.934117081,0.677938786,-0.0762578936,0.330056579,0.28868863,0.08,1,1.5,0,0,0.230420548
2,133,804,TRY,Static single oracle,0.940184383,0.732924923,-0.0708509811,0.349546896,0.283896931,0.08,1,1.5,0,0,0.230415079
0,134,810,TRY,Static single oracle,0.938538841,0.727021471,-0.0753805356,0.342831381,0.281768366,0.08,1,1.5,0,0,0.231925582
1,134,810,TRY,Static single oracle,0.932602774,0.682643393,-0.0729889033,0.352856971,0.289264862,0.08,1,1.5,0,0,0.232112852
2,134,810,TRY,Static single oracle,0.94147794,0.736047301,-0.0688529109,0.378154768,0.283696656,0.08,1,1.5,0,0,0.232095314
0,135,816,TRY,Static single oracle,0.934395643,0.737280297,-0.0811884909,0.367285141,0.284163956,0.08,1,1.5,0,0,0.233636617
1,135,816,TRY,Static single oracle,0.934726475,0.706471184,-0.0759448882,0.396168459,0.288774134,0.08,1,1.5,0,0,0.233781213
2,135,816,TRY,Static single oracle,0.941540647,0.734322752,-0.068645845,0.349211846,0.283551575,0.08,1,1.5,0,0,0.233775898
0,136,822,TRY,Static single oracle,0.934275892,0.725710679,-0.0832943433,0.360626389,0.283723573,0.08,1,1.5,0,0,0.235294247
1,136,822,TRY,Static single oracle,0.934972835,0.68074494,-0.075641382,0.350647596,0.28835298,0.08,1,1.5,0,0,0.23545008
2,136,822,TRY,Static single oracle,0.939563334,0.737024864,-0.0689262218,0.371325521,0.284774911,0.08,1,1.5,0,0,0.235480734
0,137,828,TRY,Static single oracle,0.931705428,0.742670174,-0.0812747194,0.374080145,0.285036343,0.08,1,1.5,0,0,0.236985744
1,137,828,TRY,Static single oracle,0.935644017,0.673209359,-0.0730574499,0.354409796,0.288032109,0.08,1,1.5,0,0,0.237123266
2,137,828,TRY,Static single oracle,0.939977909,0.706343489,-0.0737660168,0.321599302,0.284560109,0.08,1,1.5,0,0,0.237152734
0,138,834,TRY,Static single oracle,0.93068049,0.743518938,-0.0806711979,0.388145767,0.285279997,0.08,1,1.5,0,0,0.238659032
1,138,834,TRY,Static single oracle,0.93309735,0.691682313,-0.074551179,0.375737448,0.289456869,0.08,1,1.5,0,0,0.238825828
2,138,834,TRY,Static single oracle,0.941172338,0.715496536,-0.0742959743,0.330538457,0.284386054,0.08,1,1.5,0,0,0.238823849
